[INFO] watching configuration for changes (poll-based, 2s interval)
[INFO] using nvidia-smi for GPU monitoring
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1292 "Python-urllib/3.13" 6.9720573s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1921 "Python-urllib/3.13" 17.7420005s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1697 "Python-urllib/3.13" 9.9308703s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1098 "Python-urllib/3.13" 4.4715393s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1387 "Python-urllib/3.13" 12.2056468s
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 88.5691ms
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 1.26ms
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /upstream/qwenpaw/props HTTP/1.1" 200 9766 "python-httpx/0.28.1" 155.0942ms
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 21.6431ms
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 1.0602ms
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 0s
[INFO] <qwenpaw> Unloading model, TTL of 3600s reached
[INFO] <qwenpaw> Health check passed on http://localhost:5802/health
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1076 "Python-urllib/3.13" 2m42.6364969s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1778 "Python-urllib/3.13" 18.6740863s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1135 "Python-urllib/3.13" 4.1629473s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2068 "Python-urllib/3.13" 19.0170972s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1289 "Python-urllib/3.13" 6.0816111s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1751 "Python-urllib/3.13" 17.9371411s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1154 "Python-urllib/3.13" 4.6083651s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1710 "Python-urllib/3.13" 18.0144838s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1778 "Python-urllib/3.13" 11.1507294s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2128 "Python-urllib/3.13" 17.684378s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1132 "Python-urllib/3.13" 4.7118478s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1324 "Python-urllib/3.13" 10.7664135s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1272 "Python-urllib/3.13" 5.5241058s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1246 "Python-urllib/3.13" 8.2188912s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1138 "Python-urllib/3.13" 5.1388256s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1894 "Python-urllib/3.13" 14.9616986s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1794 "Python-urllib/3.13" 10.0090179s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1085 "Python-urllib/3.13" 4.2017769s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2450 "Python-urllib/3.13" 18.0124054s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1079 "Python-urllib/3.13" 4.6563212s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1753 "Python-urllib/3.13" 19.4192315s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1135 "Python-urllib/3.13" 4.4487278s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2181 "Python-urllib/3.13" 18.7420321s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1288 "Python-urllib/3.13" 6.3074612s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1736 "Python-urllib/3.13" 19.0131936s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1119 "Python-urllib/3.13" 4.8187122s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1790 "Python-urllib/3.13" 19.1179027s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1436 "Python-urllib/3.13" 8.3415952s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2051 "Python-urllib/3.13" 18.8876911s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1139 "Python-urllib/3.13" 6.0578309s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1331 "Python-urllib/3.13" 11.952975s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1294 "Python-urllib/3.13" 6.2927407s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1352 "Python-urllib/3.13" 9.6241018s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1140 "Python-urllib/3.13" 5.2813111s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1697 "Python-urllib/3.13" 14.1987931s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 2475 "Python-urllib/3.13" 15.7111558s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1081 "Python-urllib/3.13" 4.5008857s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1375 "Python-urllib/3.13" 12.7859462s
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 81.4373ms
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 2.2194ms
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /upstream/qwenpaw/props HTTP/1.1" 200 9766 "python-httpx/0.28.1" 155.5795ms
[INFO] Request 127.0.0.1 "GET /slots HTTP/1.1" 404 19 "python-httpx/0.28.1" 15.2776ms
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 42.1382ms
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 43.6265ms
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 409 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /upstream/qwenpaw/props HTTP/1.1" 200 9766 "python-httpx/0.28.1" 547.5427ms
[INFO] Request 127.0.0.1 "GET /slots HTTP/1.1" 404 19 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1008 "python-httpx/0.28.1" 0s
